20.572,3
20.577,2
18.986,5
20.444,6
20.386,6
22.577,9
22.157,3
22.448,0
26.606,3
28.403,4
29.083,3
30.097,8
30.201,6
31.128,8
31.367,6
29.913,0
29.864,3
29.700,9
30.455,5
29.798,5
31.793,4
31.723,3
29.465,2
29.027,1
28.601,2
29.203,5
29.540,6
29.648,7
29.093,3
30.286,6
29.434,6
29.178,6
30.305,9
28.683,7
30.437,5
29.849,0
31.308,7
30.080,4
29.284,4
28.976,0
29.068,2
31.007,5
30.095,0
34.060,0
35.468,0
36.009,0
36.544,0
39.688,0
37.718,0
38.514,0
38.461,0
37.650,0
38.581,0
39.748,0
39.243,0
38.113,0
40.427,0
39.464,0
39.418,0
39.709,0
40.482,0
41.368,0
41.503,0
40.803,0
39.703,0
40.382,0
40.560,0
39.936,0
41.133,0
40.078,0
39.497,0
42.138,0
42.767,0
42.275,0
43.448,0
43.173,0
45.506,0
46.629,0
46.407,0
45.811,0
46.297,0
45.525,0
47.075,0
47.449,0
47.105,0
46.859,0
44.548,0
44.331,0
44.013,0
42.912,0
42.373,0
41.022,0
41.276,0
42.233,0
41.767,8
40.914,8
41.118,7
39.285,7
39.671,1
37.792,4
38.814,3
38.730,2
39.416,3
41.929,0
38.744,8
38.024,8
38.403,1
39.395,8
39.142,7
42.463,0
43.912,8
44.420,3
43.188,2
37.689,1
39.115,5
39.209,6
38.339,2
37.224,6
38.248,2
37.017,7
38.355,0
40.090,3
40.000,1
40.552,8
43.883,6
44.544,4
42.550,3
42.061,1
42.205,2
42.388,4
43.521,0
44.388,9
44.038,2
43.833,9
42.392,2
41.412,1
41.567,6
37.287,8
36.890,2
38.709,7
38.498,6
37.917,7
38.170,8
37.745,1
37.164,3
36.800,4
36.950,6
36.686,3
36.269,5
35.075,2
36.475,5
40.715,9
41.677,8
42.364,6
42.209,3
43.079,1
43.097,0
43.073,3
42.560,0
43.901,0
42.733,2
41.832,2
41.848,3
41.672,0
41.546,7
43.097,5
43.425,9
45.837,3
46.430,2
47.311,8
47.738,0
46.219,5
47.123,3
46.461,7
47.545,2
50.678,2
50.779,9
50.406,4
50.786,1
50.801,0
48.599,7
48.902,0
46.895,2
46.704,5
46.856,2
46.172,2
47.628,2
48.871,5
48.366,5
46.703,6
50.081,0
49.314,5
47.137,2
47.596,6
50.473,9
50.595,2
50.562,1
49.405,5
49.195,2
53.631,5
56.496,0
57.210,3
56.882,9
57.794,8
57.291,5
54.765,9
53.730,9
58.935,1
57.171,7
57.573,2
56.308,8
58.714,3
59.717,6
58.083,4
56.955,3
60.367,8
60.089,1
63.597,9
65.508,2
64.398,6
64.134,5
64.806,7
64.932,6
66.904,4
67.527,9
63.273,2
61.483,9
60.974,3
61.412,6
62.918,5
63.221,7
60.915,3
61.309,6
61.840,1
62.242,8
60.582,5
58.438,1
60.310,8
63.067,0
60.866,5
61.312,5
60.690,3
62.210,2
65.979,1
64.278,5
62.056,3
61.527,5
60.861,1
61.672,5
57.345,8
57.380,1
56.015,9
57.477,3
54.687,7
54.942,5
53.914,7
53.783,9
55.323,2
51.469,3
49.227,3
48.200,1
47.666,9
48.146,0
43.823,3
41.536,8
41.022,3
42.172,6
43.203,4
42.686,8
42.819,9
44.869,2
43.551,6
40.651,3
42.870,6
47.238,7
48.306,7
47.282,8
47.748,0
48.130,6
47.077,5
44.949,5
46.062,3
45.161,9
44.842,8
46.385,6
46.061,4
46.779,6
52.672,1
51.768,6
49.918,4
49.999,0
49.274,3
48.819,4
47.130,4
46.992,7
48.777,4
48.897,1
49.064,3
46.831,6
48.994,5
47.714,7
49.539,7
49.254,5
48.875,8
49.324,0
46.755,9
44.723,8
44.691,6
45.996,3
46.991,3
47.081,5
47.809,1
44.403,4
45.564,3
45.593,8
46.284,3
43.792,8
44.614,2
42.795,4
40.867,2
39.736,9
38.130,3
39.168,4
39.878,3
41.553,7
42.203,4
40.001,4
40.003,2
39.452,0
37.276,6
35.391,1
33.824,8
33.603,3
32.298,9
32.131,4
29.793,8
30.837,2
31.785,4
31.518,6
31.394,0
31.840,5
32.820,7
32.728,1
33.113,0
34.227,7
33.510,6
33.797,4
32.866,3
33.867,8
34.225,6
33.687,8
35.298,2
34.742,8
33.813,4
33.543,6
35.026,9
35.834,7
34.475,9
34.678,5
32.243,4
31.594,0
34.665,8
33.674,3
32.496,4
31.692,0
35.595,8
35.513,4
35.749,4
38.052,0
38.336,0
40.156,1
40.529,4
39.022,9
35.467,5
37.314,6
36.649,4
37.332,2
33.382,9
33.578,0
35.815,4
35.520,0
36.851,3
39.187,3
37.555,8
36.687,6
37.298,6
35.652,8
34.584,6
35.662,5
38.417,3
39.249,2
38.378,3
38.750,6
34.679,7
37.448,3
37.297,4
40.717,2
36.720,5
42.897,3
43.541,3
46.426,4
46.708,8
49.839,8
49.704,6
49.384,2
56.695,7
55.848,9
58.238,3
58.840,1
57.337,2
56.405,4
57.441,3
53.741,5
57.169,8
56.603,8
57.807,1
57.720,3
53.560,8
54.841,4
55.036,5
54.020,5
48.963,6
50.088,9
51.143,6
51.729,5
53.820,2
56.483,2
55.646,1
56.207,1
60.041,9
61.379,7
63.216,0
62.980,4
63.540,9
59.863,8
59.978,7
59.748,4
58.118,7
58.077,4
55.948,7
57.996,3
58.993,4
58.199,9
57.059,9
58.977,3
58.718,3
58.763,7
58.771,3
57.616,2
55.765,2
55.862,9
55.036,1
51.322,3
52.325,4
54.452,5
54.158,3
57.383,8
58.093,4
58.088,0
57.656,0
58.913,5
56.889,7
55.791,3
59.113,7
61.195,3
57.265,1
57.799,5
55.851,9
54.879,0
52.311,0
50.982,3
48.855,6
48.792,5
48.428,0
50.395,1
48.424,2
49.595,5
45.164,0
46.136,7
46.345,6
46.928,5
49.697,5
48.911,2
54.111,8
57.433,8
55.923,7
55.906,6
51.582,2
52.079,2
49.169,7
47.936,3
48.643,4
47.168,7
47.371,7
47.990,7
44.836,0
46.508,6
46.395,7
38.852,9
39.256,6
38.297,6
36.982,1
37.646,8
35.485,2
33.515,7
33.108,1
34.283,1
34.301,8
33.374,8
30.404,0
32.502,1
32.252,3
32.241,3
32.088,9
33.000,5
30.842,1
35.476,3
36.002,9
36.613,2
35.839,6
36.019,5
36.845,8
39.175,7
37.382,2
34.076,1
35.544,3
38.192,2
40.151,9
40.599,3
39.460,2
36.793,2
33.991,5
32.022,6
32.958,9
32.193,3
29.359,9
28.949,4
28.868,7
27.376,0
27.057,8
26.261,3
26.454,4
24.689,6
23.736,5
23.257,9
23.823,2
22.728,5
23.474,9
23.844,0
23.127,9
22.825,4
21.352,2
19.434,9
19.273,8
19.176,8
18.808,9
18.023,6
18.247,2
18.546,0
18.326,6
19.170,7
19.379,9
19.146,5
18.658,1
19.433,3
19.218,8
18.770,7
19.698,1
18.185,5
17.730,7
17.127,1
17.162,0
18.723,0
19.152,6
18.379,6
18.412,9
18.687,2
18.675,2
17.803,5
17.774,6
17.662,3
16.715,8
15.953,0
16.071,0
16.324,2
16.294,7
15.695,8
15.303,6
15.327,2
15.483,7
14.828,4
15.577,9
15.587,1
14.145,6
14.019,9
13.561,4
13.759,4
13.797,3
13.559,9
13.457,2
13.278,9
13.657,8
13.061,6
13.032,2
13.117,2
12.934,1
12.974,6
12.808,7
11.913,5
11.753,4
11.506,9
11.362,1
11.322,0
11.503,0
11.420,4
11.423,8
11.533,9
11.371,0
11.298,4
11.054,2
10.924,1
10.670,9
10.602,6
10.789,5
10.672,9
10.544,2
10.572,3
10.620,5
10.776,1
10.840,9
10.693,2
10.776,2
10.727,9
10.688,8
10.739,4
10.237,3
10.531,5
10.416,8
10.921,5
11.081,8
10.933,0
10.941,3
10.949,5
10.785,3
10.675,3
10.326,0
10.441,9
10.390,2
10.339,7
10.224,6
10.126,6
10.376,9
10.296,4
10.092,2
10.472,5
10.168,8
11.413,3
11.914,9
11.644,2
11.702,0
11.468,1
11.527,4
11.327,4
11.462,3
11.324,8
11.753,5
11.641,6
11.661,3
11.529,2
11.856,9
11.750,2
11.947,6
12.282,6
11.899,0
11.845,3
11.750,8
11.770,9
11.557,2
11.390,4
11.889,2
11.681,2
11.764,3
11.592,0
11.757,1
11.735,1
11.184,7
11.224,4
11.066,8
11.803,1
11.333,4
11.096,2
11.105,9
10.908,5
11.022,8
9.932,5
9.704,1
9.546,4
9.599,6
9.513,7
9.387,3
9.162,4
9.208,0
9.170,2
9.155,8
9.135,3
9.198,7
9.253,4
9.243,6
9.300,8
9.233,3
9.285,1
9.235,7
9.429,9
9.256,0
9.339,0
9.081,0
9.134,4
9.067,1
9.085,1
9.229,9
9.135,4
9.185,4
9.124,0
9.008,3
9.160,0
9.247,5
9.302,0
9.624,6
9.683,7
9.296,4
9.358,8
9.314,0
9.388,1
9.464,6
9.523,5
9.425,4
9.345,3
9.471,3
9.466,6
9.283,2
9.878,8
9.768,8
9.777,9
9.742,6
9.669,6
9.631,2
9.794,4
9.667,2
9.527,6
10.189,3
9.454,8
9.692,5
9.424,8
9.572,2
9.199,1
8.842,5
8.898,2
8.728,2
9.177,0
9.169,7
9.059,0
9.512,3
9.773,3
9.730,7
9.677,7
9.379,5
9.318,0
9.778,4
9.298,7
8.813,8
8.579,8
8.738,8
9.554,6
9.806,2
9.979,8
9.151,4
9.001,0
8.874,7
8.885,5
8.966,3
8.821,6
8.629,0
8.770,9
7.746,9
7.766,0
7.678,9
7.540,4
7.503,8
7.488,5
7.112,9
6.842,5
6.833,5
7.122,9
7.230,8
7.035,8
7.085,6
6.629,1
6.850,9
6.841,3
6.917,6
6.867,8
6.863,1
7.289,0
7.361,2
7.185,2
7.332,3
6.772,7
6.857,4
6.735,9
6.800,5
6.638,5
6.412,5
6.391,0
5.890,4
6.233,7
6.373,4
6.725,1
6.678,9
6.744,6
6.468,9
5.822,1
6.186,2
6.205,3
6.172,0
5.361,4
5.261,1
5.030,0
5.366,3
5.182,7
5.584,3
4.826,0
7.935,1
7.891,2
7.933,0
8.034,1
8.887,8
9.134,8
9.060,3
8.757,9
8.761,4
8.904,8
8.540,0
8.543,7
8.697,5
8.818,6
8.800,3
9.317,2
9.662,7
9.942,7
9.655,7
9.684,5
9.602,4
9.609,4
10.158,4
9.701,4
9.932,3
9.907,7
10.333,0
10.235,1
10.317,7
10.229,5
9.854,1
10.151,5
9.895,5
9.818,6
9.772,0
9.611,8
9.193,9
9.296,6
9.334,9
9.381,6
9.349,1
9.507,3
9.298,9
9.377,3
8.866,6
8.607,8
8.341,6
8.439,9
8.405,1
8.678,5
8.732,6
8.641,9
8.706,2
8.916,3
8.913,1
8.726,9
8.818,3
8.829,2
8.111,4
8.187,6
8.024,1
8.187,1
7.842,4
8.059,6
8.155,7
7.759,1
7.372,5
7.376,8
7.343,1
6.967,0
7.199,8
7.196,4
7.261,8
7.397,5
7.321,5
7.261,7
7.210,9
7.224,8
7.268,3
7.322,8
7.495,8
7.156,2
7.196,4
7.165,5
7.276,0
6.613,3
6.903,5
7.128,5
7.080,8
7.255,2
7.208,0
7.208,0
7.235,7
7.355,8
7.524,4
7.510,9
7.530,8
7.399,2
7.204,4
7.291,8
7.298,2
7.396,4
7.546,6
7.742,7
7.426,7
7.510,6
7.162,8
7.115,6
6.924,7
7.324,1
7.272,5
7.627,9
8.099,3
8.145,7
8.208,4
8.509,8
8.497,3
8.476,3
8.661,2
8.783,1
8.812,6
8.736,9
9.036,8
8.804,5
8.778,2
9.223,5
9.338,9
9.310,8
9.396,4
9.198,3
9.300,6
9.230,1
9.152,6
9.157,9
9.411,3
9.207,2
9.529,6
9.230,6
8.658,3
7.422,7
7.477,0
8.031,4
8.208,2
8.223,4
7.957,3
7.948,5
8.073,3
8.000,4
8.167,2
8.353,3
8.281,5
8.304,4
8.267,8
8.562,3
8.566,7
8.182,9
8.198,6
7.881,9
8.127,3
8.148,1
8.226,9
8.364,1
8.302,7
8.284,3
8.049,1
8.208,5
8.184,9
8.063,8
8.432,4
8.513,9
9.702,2
10.031,6
9.993,0
10.172,7
10.250,5
10.164,7
10.195,7
10.255,5
10.311,5
10.337,3
10.342,1
10.415,1
10.162,5
10.105,4
10.309,0
10.402,8
10.461,1
10.309,3
10.566,9
10.568,2
10.612,3
10.348,8
9.729,3
9.594,4
9.585,4
9.491,0
9.729,4
10.184,8
10.371,8
10.136,3
10.131,0
10.388,7
10.105,0
10.141,5
10.752,6
10.910,7
10.312,7
10.218,1
10.335,6
10.303,4
10.049,4
10.892,9
11.394,2
11.517,2
11.314,5
12.089,8
12.191,6
12.013,9
11.480,9
11.816,8
10.934,6
10.815,7
10.520,1
10.380,0
10.082,0
9.580,7
9.580,9
9.727,8
9.492,1
9.831,0
9.945,3
9.804,3
9.888,7
10.412,5
10.714,4
10.826,7
10.571,5
10.651,4
9.723,2
9.424,8
10.845,9
10.200,1
11.364,9
11.762,1
11.342,3
12.110,6
12.541,5
12.252,6
11.415,9
11.268,0
10.970,2
11.163,1
11.900,8
10.835,9
10.616,6
10.818,6
11.906,5
12.409,1
11.287,8
13.063,8
11.809,9
11.046,4
10.897,1
10.721,7
10.179,3
9.517,0
9.255,4
9.080,6
9.318,8
8.962,5
8.812,5
8.656,1
8.219,0
8.133,1
7.888,0
7.987,8
7.635,0
7.901,4
7.985,2
7.784,9
7.779,1
7.685,5
8.124,8
8.728,6
8.545,7
8.558,3
8.271,9
8.647,8
8.716,3
8.760,1
8.630,2
8.027,4
7.970,1
7.852,1
7.635,7
7.930,3
7.965,3
8.157,2
7.262,6
7.359,5
7.871,8
8.164,6
7.994,6
7.806,0
6.984,8
7.190,3
6.386,0
6.191,5
5.990,3
5.849,5
5.745,1
5.774,9
5.830,9
5.766,8
5.493,8
5.384,2
5.320,8
5.235,0
5.302,3
5.265,9
5.298,3
5.209,1
5.415,6
5.511,6
5.346,7
5.243,5
5.290,2
5.241,0
5.264,7
5.208,3
5.180,9
5.032,3
5.134,8
5.051,8
5.054,2
5.022,6
5.307,8
5.158,4
5.245,2
5.173,6
5.046,2
5.010,2
4.902,4
4.968,7
4.859,3
4.145,1
4.102,3
4.111,8
4.102,2
4.025,6
4.041,7
3.942,8
3.937,0
3.994,7
4.002,5
3.990,4
3.982,2
4.041,2
4.017,0
3.990,2
3.981,5
4.006,4
