20.996,8
20.763,5
20.744,7
21.315,4
22.942,1
22.754,4
23.200,3
26.857,6
28.534,8
29.426,6
30.325,6
30.691,4
31.312,1
31.556,6
31.753,4
30.166,9
29.963,8
30.674,8
30.638,5
31.969,9
32.377,5
32.185,6
29.556,5
29.194,4
29.377,1
29.868,9
30.202,3
29.810,8
30.644,8
30.462,0
29.623,2
30.735,1
30.525,1
30.687,9
30.720,1
31.312,4
31.383,8
30.277,4
31.002,7
30.136,7
32.113,6
32.621,2
34.227,0
35.497,0
36.119,0
36.646,0
39.833,0
40.021,0
38.647,0
39.134,0
38.676,0
38.776,0
39.919,0
40.382,0
39.447,0
40.770,0
40.599,0
39.929,0
39.973,0
40.792,0
42.969,0
42.203,0
41.746,0
41.095,0
40.599,0
40.691,0
40.850,0
41.494,0
41.515,0
40.678,0
42.418,0
43.421,0
42.809,0
43.979,0
43.893,0
45.519,0
47.201,0
46.899,0
47.435,0
47.212,0
46.728,0
47.624,0
47.714,0
48.127,0
48.199,0
46.947,0
44.818,0
45.112,0
44.251,0
43.027,0
43.327,9
41.532,0
42.301,0
42.386,0
42.308,4
41.406,0
41.701,6
39.854,7
39.914,3
39.272,3
39.355,3
40.177,0
42.029,1
42.538,5
39.351,5
39.532,0
39.668,1
39.600,2
42.848,7
44.077,2
45.294,2
44.900,5
43.977,8
39.838,5
40.094,5
39.683,7
39.351,6
39.194,5
38.414,9
39.444,1
40.120,3
40.434,3
40.935,5
44.167,1
44.552,9
44.722,6
42.799,7
42.725,1
43.006,4
43.915,1
45.755,2
44.800,4
45.399,8
44.468,3
42.614,8
41.899,8
41.689,0
37.304,3
38.853,8
39.230,0
38.701,4
38.313,3
38.663,7
37.995,9
37.215,4
38.862,6
37.501,8
37.424,0
36.513,0
36.749,8
41.104,6
43.487,1
42.558,0
42.674,2
43.179,6
43.462,0
43.777,9
43.435,1
44.404,7
44.243,6
43.090,2
42.243,8
42.764,4
42.304,4
43.127,7
43.772,3
47.019,4
47.505,4
47.556,0
47.944,9
47.917,6
48.553,9
47.901,4
48.121,7
50.703,8
52.016,3
51.247,0
51.140,2
51.795,3
51.355,6
49.540,3
49.306,1
47.488,9
48.270,2
47.330,2
47.997,2
49.387,8
49.477,9
48.635,0
50.196,1
50.779,2
49.487,0
49.974,8
