19.658,8
17.983,7
17.630,5
20.244,1
20.231,1
20.125,8
20.860,9
22.006,3
26.606,3
28.161,8
28.884,9
29.953,8
29.874,8
29.235,0
29.888,6
29.539,0
29.489,5
29.330,8
29.604,4
29.396,6
31.221,2
29.307,2
28.838,7
28.537,2
28.282,2
28.077,9
29.353,5
28.706,1
28.913,6
29.260,1
28.953,9
28.738,5
28.682,1
28.648,1
29.484,5
29.135,8
29.499,4
28.666,7
28.755,0
26.500,5
27.835,5
29.831,0
30.095,0
33.727,0
34.773,0
35.267,0
36.183,0
37.660,0
37.513,0
38.061,0
37.397,0
37.596,0
38.175,0
38.888,0
37.869,0
37.708,0
38.233,0
39.033,0
39.291,0
39.200,0
39.793,0
40.915,0
40.585,0
38.577,0
39.561,0
40.003,0
39.781,0
39.585,0
39.581,0
39.265,0
39.202,0
41.884,0
42.129,0
42.113,0
42.747,0
43.122,0
45.388,0
45.152,0
45.554,0
45.641,0
44.261,0
45.228,0
46.601,0
47.029,0
46.672,0
44.445,0
44.090,0
43.622,0
42.658,0
41.795,0
40.893,0
40.530,0
40.922,0
41.529,6
40.234,8
40.557,8
38.953,2
38.220,9
37.613,6
37.603,4
38.666,5
38.236,4
38.603,5
38.663,3
37.886,6
37.182,1
38.115,0
38.626,1
38.594,9
41.840,8
43.361,3
42.876,6
37.458,9
37.062,3
38.639,1
38.042,6
34.357,4
37.099,5
36.399,6
36.868,9
38.042,2
39.666,6
39.505,0
40.103,8
43.377,6
42.460,1
41.591,3
41.880,1
41.776,8
42.023,4
43.242,5
43.163,0
42.705,0
41.695,4
41.176,3
40.963,3
37.041,1
36.297,3
36.682,3
38.037,9
36.672,8
37.390,6
37.350,2
36.176,5
35.543,2
36.280,0
35.729,3
32.985,6
34.655,2
34.116,0
35.503,9
40.568,3
41.160,9
41.300,7
41.559,4
42.643,3
42.586,1
41.848,7
42.337,5
42.476,7
41.287,6
39.697,0
41.260,9
40.574,3
40.810,0
42.481,1
42.535,1
45.602,1
45.704,0
46.718,2
46.217,5
45.693,6
46.003,0
46.127,8
47.345,7
50.459,0
49.527,0
50.196,8
50.428,4
48.053,4
48.449,7
46.654,0
45.577,3
46.438,4
45.513,4
45.523,8
47.543,9
46.572,6
46.338,3
45.848,2
48.670,5
46.834,0
47.007,1
47.341,9
48.700,7
50.070,9
47.237,9
47.797,8
42.587,8
52.008,9
55.807,9
56.496,5
55.936,9
56.726,7
53.448,3
53.654,3
53.533,5
57.029,8
55.910,6
55.542,5
55.656,8
58.528,3
57.435,3
55.626,3
56.524,4
58.531,9
58.655,9
63.439,5
63.608,3
63.381,4
62.309,7
64.121,9
62.951,3
66.334,9
63.276,4
61.347,2
60.093,6
60.742,4
60.742,9
60.883,0
60.651,5
59.612,7
60.005,7
60.786,0
60.322,2
58.128,1
58.112,6
59.907,3
60.655,8
59.523,7
59.738,3
60.055,7
62.092,1
63.543,7
61.451,0
60.026,9
59.143,4
60.161,9
56.874,8
56.866,8
54.314,4
54.155,4
54.457,8
54.100,8
53.711,7
53.659,3
53.476,4
50.439,5
49.060,1
46.958,6
47.123,0
47.451,7
43.292,9
41.416,7
40.815,0
