20.576,9
18.983,4
20.446,4
20.391,3
22.577,9
22.137,5
22.449,1
26.606,3
28.404,0
29.083,3
30.097,4
30.202,1
31.127,2
31.370,3
29.911,2
29.865,1
29.700,9
30.455,7
29.798,6
31.793,1
31.730,2
29.465,2
29.027,1
28.620,1
29.194,0
29.537,9
29.648,7
29.091,6
30.287,3
29.433,0
29.188,7
30.305,9
28.700,4
30.437,5
29.856,7
31.308,3
30.078,6
29.285,2
28.994,3
29.073,4
31.008,0
30.098,2
34.041,0
35.468,0
36.003,0
36.540,0
39.686,0
37.717,0
38.515,0
38.472,0
37.642,0
38.590,0
39.748,0
39.243,0
38.113,0
40.443,0
39.464,0
39.434,0
39.709,0
40.487,0
41.370,0
41.499,0
40.809,0
39.700,0
40.382,0
40.571,0
39.936,0
41.133,0
40.072,0
39.507,0
42.144,0
42.760,0
42.275,0
43.450,0
43.166,0
45.494,0
46.614,0
46.407,0
45.813,0
46.299,0
45.529,0
47.071,0
47.449,0
47.126,0
46.859,0
44.542,0
44.331,0
44.013,0
42.911,0
42.373,0
41.022,0
41.282,0
42.241,0
41.768,0
40.914,6
41.118,7
39.282,5
39.673,0
37.789,5
38.813,2
38.730,2
39.422,5
41.933,9
38.731,5
38.020,6
38.420,6
39.396,3
39.142,8
42.463,0
43.912,8
44.420,3
43.187,2
37.707,2
39.116,6
39.221,6
38.339,2
37.250,2
38.248,2
37.018,3
38.355,0
40.089,6
40.000,1
40.532,5
43.885,5
44.540,9
42.550,3
42.061,1
42.205,5
42.388,4
43.519,3
44.388,9
44.038,2
43.833,9
42.385,2
41.411,9
41.566,5
37.287,8
36.890,2
38.711,2
38.475,6
37.923,8
38.167,5
37.736,5
37.195,6
36.800,1
36.962,3
36.691,3
36.268,6
35.072,9
36.467,7
40.698,1
41.683,6
42.365,3
42.209,9
43.080,5
43.079,2
43.073,6
42.562,2
43.900,0
42.735,0
41.829,1
41.848,9
41.681,2
41.551,3
43.097,9
43.431,6
45.833,1
46.435,7
47.293,9
47.738,7
46.217,5
47.123,3
46.470,7
47.548,4
50.703,4
50.783,6
50.404,0
50.789,6
50.807,4
48.599,6
48.898,7
46.900,1
46.703,4
46.855,7
46.171,8
47.630,4
48.876,6
48.366,2
46.709,8
50.075,9
49.332,5
47.138,4
47.591,7
50.477,6
50.596,6
50.547,4
49.412,1
49.196,4
53.620,7
56.495,2
57.207,8
56.891,7
57.795,2
57.288,1
54.758,0
53.747,2
58.937,3
57.167,1
57.559,4
56.304,8
58.719,7
59.724,0
58.080,8
56.908,3
60.368,2
60.074,2
63.605,1
65.514,9
64.397,2
64.133,3
64.782,6
64.922,8
66.942,6
67.528,7
63.276,4
61.483,8
60.973,2
61.411,5
62.915,4
63.223,5
60.912,2
61.310,1
61.842,2
62.245,0
60.579,9
58.437,2
60.312,5
63.067,5
60.864,3
61.308,2
60.693,2
62.200,8
66.004,6
64.276,9
62.030,2
61.525,8
60.865,5
61.669,2
57.348,2
57.370,4
56.014,5
57.480,6
54.686,9
54.942,5
53.924,1
53.785,5
55.325,2
51.470,0
49.229,5
48.200,4
47.665,4
48.147,2
43.824,4
41.534,5
41.023,1
42.169,9
43.200,9
42.685,8
42.818,7
44.867,4
43.550,7
40.660,8
43.012,3
47.240,8
48.299,9
47.283,9
47.748,2
48.132,3
47.070,8
44.950,2
46.060,8
45.162,6
44.844,9
46.385,9
46.057,6
46.774,1
52.674,2
51.769,4
49.918,7
49.999,3
49.269,5
48.817,8
47.129,2
46.989,1
48.777,1
48.899,7
49.062,8
46.830,2
48.994,4
47.707,4
49.532,5
49.255,4
48.870,4
49.330,0
46.756,7
44.725,9
44.691,1
45.907,5
46.991,6
47.082,6
47.809,6
44.404,0
45.562,3
45.593,2
46.281,8
43.794,9
44.584,9
42.784,7
40.868,4
39.734,4
38.188,4
39.167,4
39.869,8
41.510,0
42.201,4
40.001,1
40.009,0
39.450,4
37.294,3
35.392,3
34.392,5
33.600,5
32.297,9
32.131,7
29.794,7
30.835,4
31.782,9
31.517,9
31.384,4
31.842,3
32.820,5
32.727,8
33.106,1
34.228,3
33.510,8
33.797,7
32.866,3
33.859,4
34.228,7
33.688,5
35.297,0
34.742,8
33.814,2
33.542,2
35.030,7
35.832,6
34.477,3
34.682,2
32.247,1
31.592,1
34.660,5
33.678,1
32.498,3
31.682,7
35.597,9
35.510,9
35.770,0
38.045,5
38.337,8
40.148,1
40.522,5
39.024,1
35.467,5
37.334,4
36.654,3
37.375,2
33.385,5
33.574,6
35.815,4
35.518,7
36.841,2
39.191,4
37.555,7
36.687,7
37.294,3
35.644,0
34.589,3
35.664,5
38.543,2
39.249,0
38.375,7
38.753,6
34.720,3
37.446,8
37.291,0
40.611,2
36.706,8
42.898,3
43.538,5
46.424,2
46.729,3
49.839,1
49.704,9
49.398,2
56.694,5
55.846,1
58.251,2
58.840,6
57.330,3
56.411,4
57.441,0
53.872,5
57.170,6
56.605,8
57.807,2
57.719,1
53.562,3
54.838,6
55.036,0
54.011,1
48.963,5
50.088,2
51.140,8
51.707,1
53.821,3
56.479,5
55.645,1
56.208,1
60.043,2
61.358,3
63.211,6
62.978,6
63.544,2
59.863,6
59.982,1
59.772,4
58.127,4
58.076,8
55.948,0
57.996,3
59.169,0
58.202,3
57.059,7
58.976,8
58.718,2
58.763,2
58.771,4
57.614,6
55.764,7
55.856,9
55.033,8
51.317,4
52.330,0
54.309,1
54.117,5
57.379,3
58.097,4
58.084,1
57.645,0
58.911,8
56.892,9
55.619,5
59.117,4
61.192,7
57.267,4
57.806,2
55.851,2
54.882,7
52.352,4
50.988,9
48.899,0
48.798,7
48.363,6
50.388,0
48.422,2
49.595,6
45.160,5
46.136,0
46.333,1
46.928,5
49.695,9
48.911,1
54.114,1
57.437,6
55.907,6
55.922,0
51.590,1
52.094,5
49.161,3
47.934,2
48.611,1
47.172,1
47.373,1
47.995,0
44.834,8
46.507,8
46.396,4
38.853,6
39.228,9
38.300,6
36.976,4
37.648,9
35.486,9
33.514,0
33.106,8
34.281,6
34.300,0
33.381,7
30.408,9
32.499,6
32.244,1
32.244,3
32.088,5
32.994,1
30.838,7
35.472,3
35.862,1
36.630,6
35.838,2
36.020,1
36.751,8
39.175,7
37.383,4
34.061,2
35.426,0
38.195,3
40.149,7
40.607,2
39.466,4
36.798,5
33.999,3
32.015,4
33.016,6
32.192,9
29.359,7
28.951,7
28.866,8
27.374,5
27.065,3
26.259,2
26.460,3
24.714,7
23.728,7
23.253,2
23.820,8
22.730,4
23.474,1
23.843,6
23.127,6
22.823,3
21.352,3
19.434,7
19.273,9
19.176,4
18.808,1
18.026,7
18.250,5
18.546,1
18.322,4
19.170,8
19.368,4
19.146,0
18.657,5
19.431,1
19.219,8
18.767,9
19.697,8
18.186,0
17.729,7
17.142,6
17.160,9
18.721,9
19.151,5
18.394,6
18.428,1
18.689,3
18.673,8
17.805,5
17.775,1
17.662,3
16.715,8
15.954,1
16.074,7
16.323,1
16.293,0
15.695,8
